applicant_id,applicant_age,applicant_gender,employment_type,employment_years,annual_income_lakh,loan_purpose,loan_amount_lakh,loan_tenure_months,interest_rate_pct,credit_score,credit_grade,num_credit_accounts,existing_emis,months_since_last_default,debt_to_income_ratio,total_assets_lakh,property_ownership,state_name,geographic_tier,default_flag
APP006008,42,Female,Salaried,0.5,12.84,Business Loan,8.61,84,11.91,641,BB,7,5,62.0,0.6,30.59,Rented,Rajasthan,Tier-2,No
APP006009,27,Male,Salaried,0.5,12.59,Auto Loan,7.23,36,12.2,740,A,9,4,66.0,0.48,74.31,Own,West Bengal,Tier-1,No
APP006010,53,Female,Self-Employed,14.4,9.55,Personal Loan,2.4,60,12.36,627,BB,9,0,999.0,0.0,15.76,Own,Tamil Nadu,Tier-1,Yes
APP006011,62,Male,Business Owner,0.6,14.68,Home Loan,20.26,120,11.59,617,BB,9,5,999.0,0.6,52.26,Parental,West Bengal,Tier-1,No
APP006012,64,Male,Salaried,2.4,7.03,Business Loan,4.43,36,8.13,678,BBB,9,2,999.0,0.24,15.41,Parental,Maharashtra,Tier-1,No
APP006013,60,Female,Self-Employed,0.7,5.55,Education Loan,2.41,120,10.2,675,BBB,2,1,106.0,0.12,37.53,Parental,Rajasthan,Tier-2,No
APP006014,52,Male,Contract,14.0,4.41,Personal Loan,0.5,12,7.0,755,AA,8,3,999.0,0.36,34.42,Parental,Karnataka,Tier-1,No
APP006015,63,Male,Salaried,3.3,6.6,Home Loan,9.95,84,9.7,601,BB,9,5,999.0,0.6,62.01,Rented,Karnataka,Tier-1,No
APP006016,31,Male,Business Owner,0.6,11.64,Auto Loan,4.65,36,13.81,771,AA,4,5,999.0,0.6,52.13,Rented,Bihar,Tier-3,No
APP006017,51,Male,Self-Employed,7.3,20.45,Home Loan,32.13,12,8.72,772,AA,1,2,,0.24,154.26,Own,Tamil Nadu,Tier-1,No
APP006018,39,Female,Salaried,7.6,13.04,Home Loan,11.24,12,10.5,783,AA,5,0,999.0,0.0,74.7,Rented,Madhya Pradesh,Tier-2,No
APP006019,45,Male,Salaried,11.6,21.06,Home Loan,37.63,48,14.63,616,BB,1,0,1.0,0.0,21.57,Parental,Maharashtra,Tier-1,No
APP006020,30,Female,Self-Employed,6.1,15.83,Auto Loan,4.49,24,7.77,629,BB,4,3,55.0,0.36,38.82,Own,Himachal Pradesh,Tier-3,No
APP006021,52,Male,Salaried,0.5,3.77,Business Loan,3.75,60,12.28,746,A,4,3,25.0,0.36,31.71,Own,Punjab,Tier-2,No
APP006022,36,Male,Salaried,4.0,3.99,Home Loan,7.25,120,7.0,874,AAA,8,2,999.0,0.24,43.87,Own,Andhra Pradesh,Tier-2,No
APP006023,25,Female,Salaried,2.4,5.04,Education Loan,0.62,60,13.28,703,A,6,4,999.0,0.48,45.37,Rented,West Bengal,Tier-1,No
APP006024,61,Male,Self-Employed,6.9,8.92,Personal Loan,1.13,84,8.1,735,A,9,5,109.0,0.6,79.26,Own,Maharashtra,Tier-1,No
APP006025,30,Male,Salaried,4.5,5.89,Education Loan,1.12,60,16.56,626,BB,4,3,999.0,0.36,28.73,Rented,Telangana,Tier-1,No
APP006026,30,Male,Salaried,6.5,13.21,Home Loan,19.43,60,7.96,717,A,6,2,999.0,0.24,87.77,Own,Karnataka,Tier-1,No
APP006027,47,Male,Salaried,1.0,17.26,Personal Loan,2.3,60,12.41,694,BBB,2,4,999.0,0.48,11.21,Rented,Delhi NCT,Tier-1,No
APP006028,25,Female,Self-Employed,2.9,5.57,Personal Loan,2.24,36,15.35,748,A,3,0,76.0,0.0,42.6,Parental,Maharashtra,Tier-1,No
APP006029,38,Female,Salaried,2.8,3.66,Personal Loan,0.5,48,9.93,763,AA,9,2,36.0,0.24,14.75,Rented,Karnataka,Tier-1,No
APP006030,37,Female,Salaried,19.8,22.3,Education Loan,9.28,84,14.45,734,A,1,0,999.0,0.0,106.56,Company Provided,Tamil Nadu,Tier-1,No
APP006031,36,Female,Salaried,0.5,10.25,Business Loan,6.18,84,13.16,663,BBB,6,2,999.0,0.24,78.87,Parental,Kerala,Tier-2,No
APP006032,56,Male,Salaried,8.5,6.72,Business Loan,10.01,36,13.73,627,BB,5,4,9.0,0.48,19.1,Rented,Gujarat,Tier-1,No
APP006033,26,Male,Salaried,0.5,21.54,Home Loan,29.68,60,10.69,777,AA,8,1,999.0,0.12,63.69,Rented,Telangana,Tier-1,No
APP006034,26,Female,Self-Employed,0.5,21.48,Personal Loan,9.04,24,14.75,742,A,1,5,91.0,0.6,111.05,Rented,Telangana,Tier-1,No
APP006035,41,Female,Self-Employed,2.0,7.82,Home Loan,6.54,84,7.89,788,AA,1,0,27.0,0.0,41.87,Rented,Bihar,Tier-3,No
APP006036,36,Male,Self-Employed,,17.48,Business Loan,12.48,84,10.9,682,BBB,7,3,999.0,0.36,47.87,Own,Delhi NCT,Tier-1,No
APP006037,39,Male,Salaried,5.7,17.01,Personal Loan,7.12,84,11.31,590,B,7,5,999.0,0.6,107.08,Own,Himachal Pradesh,Tier-3,No
APP006038,23,Male,Salaried,4.9,14.31,Gold Loan,5.62,24,15.28,520,B,3,2,64.0,0.24,,Own,Karnataka,Tier-1,Yes
APP006039,50,Male,Contract,7.4,18.13,Personal Loan,1.04,36,10.11,584,B,1,1,999.0,0.12,40.85,Rented,Chhattisgarh,Tier-3,No
APP006040,34,Male,Salaried,1.3,5.35,Home Loan,6.8,36,8.63,638,BB,6,4,87.0,0.48,30.22,Company Provided,Karnataka,Tier-1,No
APP006041,25,Male,Self-Employed,,10.99,Education Loan,1.96,36,12.03,686,BBB,5,2,999.0,0.24,62.19,Own,Telangana,Tier-1,Yes
APP006042,63,Male,Business Owner,5.1,35.7,Business Loan,35.32,12,10.49,672,BBB,1,4,999.0,0.48,140.33,Rented,Maharashtra,Tier-1,No
APP006043,31,Female,Self-Employed,5.3,8.74,Auto Loan,4.76,84,13.85,718,A,9,2,47.0,0.24,59.28,Rented,Telangana,Tier-1,No
APP006044,52,Female,Salaried,4.5,6.33,Business Loan,8.84,60,13.96,585,B,2,0,106.0,0.0,16.57,Rented,Gujarat,Tier-1,No
APP006045,62,Female,Salaried,1.3,9.59,Education Loan,1.34,48,8.68,769,AA,3,2,999.0,0.24,84.53,Own,Delhi NCT,Tier-1,No
APP006046,29,Male,Salaried,12.3,3.78,Business Loan,4.91,48,7.0,813,AAA,7,1,33.0,0.12,27.02,Rented,Jharkhand,Tier-3,No
APP006047,24,Male,Self-Employed,18.6,12.96,Education Loan,1.62,36,12.1,714,A,7,5,999.0,0.6,36.16,Own,Kerala,Tier-2,No
APP006048,30,Male,Self-Employed,5.8,4.33,Home Loan,5.35,24,11.0,668,BBB,4,4,999.0,0.48,11.06,Parental,Tamil Nadu,Tier-1,No
APP006049,51,Male,Self-Employed,2.9,21.74,Personal Loan,7.55,36,14.34,694,BBB,2,4,19.0,0.48,49.84,Rented,Maharashtra,Tier-1,No
APP006050,32,Male,Salaried,3.9,3.7,Business Loan,2.04,60,7.64,814,AAA,6,2,56.0,0.24,24.52,Rented,Haryana,Tier-2,No
APP006051,56,Female,Business Owner,0.6,23.04,Personal Loan,7.75,12,11.27,773,AA,1,1,33.0,0.12,19.61,Rented,Andhra Pradesh,Tier-2,No
APP006052,58,Male,Self-Employed,2.3,7.25,Auto Loan,2.95,36,7.06,764,AA,4,5,999.0,0.6,27.63,Rented,Rajasthan,Tier-2,No
APP006053,63,Female,Salaried,18.7,5.04,Education Loan,2.2,48,9.5,684,BBB,6,4,999.0,0.48,33.7,Own,Gujarat,Tier-1,No
APP006054,34,Female,Salaried,4.0,9.16,Home Loan,14.52,36,8.31,691,BBB,1,2,999.0,0.24,73.74,Parental,Maharashtra,Tier-1,No
APP006055,57,Female,Self-Employed,4.1,12.77,Personal Loan,6.3,36,12.72,635,BB,9,1,999.0,0.12,27.31,Own,Bihar,Tier-3,No
APP006056,34,Female,Salaried,15.4,9.49,Personal Loan,2.85,48,13.0,617,BB,9,3,999.0,0.36,25.94,Company Provided,Tamil Nadu,Tier-1,No
APP006057,33,Male,Salaried,10.9,10.88,Personal Loan,5.27,48,8.12,712,A,6,2,999.0,0.24,48.48,Rented,Bihar,Tier-3,No
APP006058,58,Female,Salaried,4.2,13.2,Personal Loan,4.52,36,7.0,636,BB,5,3,999.0,0.36,66.0,Own,West Bengal,Tier-1,No
APP006059,31,Male,Self-Employed,1.6,3.58,Business Loan,5.19,24,11.3,574,B,6,5,93.0,0.6,13.53,Rented,Telangana,Tier-1,Yes
APP006060,30,Female,Salaried,0.6,9.72,Education Loan,1.8,60,14.52,755,AA,2,0,999.0,0.0,21.44,Own,Telangana,Tier-1,No
APP006061,28,Male,Salaried,10.0,4.26,Auto Loan,1.67,60,10.55,661,BBB,4,2,999.0,0.24,12.94,Company Provided,Bihar,Tier-3,No
APP006062,23,Male,Business Owner,12.6,7.19,Personal Loan,1.74,48,12.57,735,A,5,2,76.0,0.24,24.59,Own,Maharashtra,Tier-1,No
APP006063,44,Male,Self-Employed,3.4,5.91,Auto Loan,4.29,120,13.01,707,A,6,3,61.0,0.36,36.4,Rented,Tamil Nadu,Tier-1,No
APP006064,60,Male,Self-Employed,0.5,3.66,Gold Loan,0.6,120,10.41,597,B,7,3,999.0,0.36,4.94,Parental,Madhya Pradesh,Tier-2,No
APP006065,61,Male,Salaried,4.7,8.97,Home Loan,16.61,240,12.18,627,BB,3,4,999.0,0.48,26.46,Own,Rajasthan,Tier-2,No
APP006066,60,Male,Self-Employed,2.3,4.1,Auto Loan,0.96,60,7.0,723,A,2,0,999.0,0.0,38.97,Own,Maharashtra,Tier-1,No
APP006067,42,Female,Self-Employed,0.9,13.53,Personal Loan,5.79,60,7.78,532,B,8,4,999.0,0.48,117.07,Rented,Odisha,Tier-3,Yes
APP006068,44,Male,Contract,12.6,20.81,Auto Loan,10.67,240,13.25,650,BBB,6,1,105.0,0.12,110.74,Company Provided,Tamil Nadu,Tier-1,No
APP006069,50,Male,Salaried,1.4,21.34,Home Loan,20.02,120,12.06,655,BBB,7,5,999.0,0.6,57.67,Own,Karnataka,Tier-1,Yes
APP006070,35,Male,Salaried,6.2,4.95,Education Loan,1.18,84,12.16,752,AA,1,3,,0.36,39.12,Own,Delhi NCT,Tier-1,No
APP006071,47,Male,Salaried,2.8,4.7,Home Loan,7.1,120,11.37,694,BBB,4,2,999.0,0.24,27.27,Own,Tamil Nadu,Tier-1,No
APP006072,26,Male,Self-Employed,8.8,16.64,Personal Loan,6.73,60,12.53,894,AAA,2,0,118.0,0.0,84.77,Parental,Gujarat,Tier-1,No
APP006073,52,Female,Salaried,6.0,9.31,Home Loan,8.07,120,11.08,740,A,5,3,20.0,0.36,54.41,Rented,Andhra Pradesh,Tier-2,No
APP006074,46,Male,Salaried,0.7,8.66,Auto Loan,4.87,120,7.0,665,BBB,9,0,999.0,0.0,39.53,Parental,Punjab,Tier-2,No
APP006075,52,Male,Salaried,3.0,4.4,Auto Loan,0.9,60,11.66,690,BBB,2,3,999.0,0.36,16.48,Parental,Bihar,Tier-3,No
APP006076,41,Male,Salaried,,9.64,Home Loan,17.07,48,7.86,554,B,4,0,999.0,0.0,32.12,Rented,Andhra Pradesh,Tier-2,Yes
APP006077,38,Male,Salaried,6.3,14.52,Home Loan,17.47,60,8.9,682,BBB,2,1,999.0,0.12,35.21,Company Provided,Delhi NCT,Tier-1,No
APP006078,23,Male,Contract,3.9,5.9,Personal Loan,0.96,12,11.99,620,BB,9,5,70.0,0.6,64.48,Own,Bihar,Tier-3,No
APP006079,46,Female,Self-Employed,2.1,13.98,Auto Loan,9.2,240,7.0,636,BB,1,5,999.0,0.6,25.2,Own,Chhattisgarh,Tier-3,No
APP006080,34,Male,Salaried,2.0,9.85,Education Loan,2.07,48,11.95,669,BBB,1,1,999.0,0.12,79.87,Rented,Delhi NCT,Tier-1,No
APP006081,60,Male,Salaried,0.6,6.3,Personal Loan,2.3,60,7.68,820,AAA,6,2,999.0,0.24,43.74,Own,Gujarat,Tier-1,No
APP006082,49,Female,Salaried,1.2,8.77,Personal Loan,1.23,120,10.47,788,AA,7,0,999.0,0.0,60.48,Parental,Kerala,Tier-2,No
APP006083,63,Male,Self-Employed,6.2,6.09,Personal Loan,1.06,36,12.3,643,BB,3,5,999.0,0.6,21.04,Rented,Madhya Pradesh,Tier-2,No
APP006084,27,Female,Salaried,4.7,14.45,Personal Loan,7.03,120,10.38,551,B,8,4,999.0,0.48,31.19,Rented,Chhattisgarh,Tier-3,No
APP006085,24,Male,Contract,2.2,5.12,Auto Loan,3.88,36,10.26,673,BBB,2,4,999.0,0.48,9.0,Own,Maharashtra,Tier-1,No
APP006086,56,Male,Self-Employed,9.0,7.79,Personal Loan,1.09,24,11.86,590,B,2,3,78.0,0.36,48.22,Own,Rajasthan,Tier-2,No
APP006087,39,Female,Salaried,3.3,14.83,Personal Loan,3.37,84,13.72,664,BBB,1,3,999.0,0.36,106.68,Own,Delhi NCT,Tier-1,No
APP006088,32,Male,Business Owner,7.9,10.83,Business Loan,6.09,48,13.94,654,BBB,3,3,999.0,0.36,77.6,Rented,Uttar Pradesh,Tier-3,Yes
APP006089,41,Female,Self-Employed,7.6,6.47,Business Loan,7.8,48,11.88,769,AA,7,3,54.0,0.36,15.52,Own,Haryana,Tier-2,No
APP006090,26,Male,Salaried,9.4,9.98,Gold Loan,0.77,48,15.93,759,AA,6,4,999.0,0.48,38.23,Rented,Maharashtra,Tier-1,No
APP006091,40,Male,Salaried,9.5,24.23,Personal Loan,11.89,48,7.35,679,BBB,5,0,74.0,0.0,159.81,Rented,Bihar,Tier-3,No
APP006092,43,Female,Self-Employed,5.7,20.54,Home Loan,25.06,24,9.86,711,A,2,0,999.0,0.0,150.58,Rented,Madhya Pradesh,Tier-2,No
APP006093,40,Female,Salaried,6.9,12.62,Auto Loan,9.33,12,9.36,726,A,6,5,999.0,0.6,94.65,Own,Rajasthan,Tier-2,No
APP006094,37,Male,Salaried,7.5,15.59,Business Loan,19.47,48,10.68,635,BB,8,1,999.0,0.12,76.34,Parental,Bihar,Tier-3,Yes
APP006095,45,Female,Salaried,0.9,11.99,Education Loan,4.43,24,14.23,525,B,6,2,999.0,0.24,60.87,Rented,Karnataka,Tier-1,Yes
APP006096,62,Male,Salaried,1.8,10.23,Home Loan,15.06,36,8.33,771,AA,5,0,999.0,0.0,85.25,Parental,Bihar,Tier-3,No
APP006097,25,Male,Salaried,0.6,14.92,Business Loan,11.56,120,12.22,752,AA,5,5,999.0,0.6,54.79,Rented,West Bengal,Tier-1,No
APP006098,36,Male,Business Owner,1.0,17.48,Personal Loan,3.39,36,9.03,722,A,9,2,86.0,0.24,,Own,Delhi NCT,Tier-1,No
APP006099,46,Male,Self-Employed,7.5,10.52,Personal Loan,5.17,180,8.37,757,AA,8,2,999.0,0.24,36.56,Parental,Andhra Pradesh,Tier-2,No
APP006100,56,Female,Self-Employed,14.7,12.0,Home Loan,21.3,48,7.0,641,BB,8,4,999.0,0.48,51.52,Parental,Kerala,Tier-2,No
APP006101,35,Male,Self-Employed,5.6,13.0,Business Loan,16.8,60,11.03,651,BBB,8,0,999.0,0.0,113.66,Own,Karnataka,Tier-1,No
APP006102,40,Male,Self-Employed,10.9,12.82,Personal Loan,3.54,36,7.0,606,BB,8,5,999.0,0.6,115.13,Parental,Jharkhand,Tier-3,Yes
APP006103,59,Female,Contract,1.9,11.03,Auto Loan,8.82,12,10.74,733,A,7,4,999.0,0.48,43.64,Company Provided,Tamil Nadu,Tier-1,No
APP006104,57,Male,Salaried,9.3,5.24,Personal Loan,1.47,48,10.48,715,A,5,1,999.0,0.12,36.65,Rented,Tamil Nadu,Tier-1,No
APP006105,28,Male,Self-Employed,2.1,9.67,Home Loan,15.94,60,9.9,696,BBB,2,0,999.0,0.0,21.97,Rented,Tamil Nadu,Tier-1,No
APP006106,51,Male,Salaried,11.2,4.5,Business Loan,5.3,36,9.13,704,A,1,1,999.0,0.12,20.03,Rented,Rajasthan,Tier-2,No
APP006107,40,Male,Business Owner,8.0,16.68,Home Loan,24.87,180,14.8,610,BB,9,1,66.0,0.12,107.57,Own,Rajasthan,Tier-2,No
APP006108,46,Female,Business Owner,20.6,17.45,Business Loan,17.21,36,8.69,640,BB,2,1,48.0,0.12,143.65,Own,Bihar,Tier-3,No
APP006109,37,Male,Business Owner,8.8,29.81,Personal Loan,8.87,84,9.97,631,BB,3,2,999.0,0.24,46.08,Rented,Andhra Pradesh,Tier-2,No
APP006110,61,Male,Salaried,2.5,10.65,Home Loan,18.78,60,10.43,768,AA,8,3,77.0,0.36,85.49,Own,Tamil Nadu,Tier-1,No
APP006111,29,Female,Salaried,0.6,7.36,Business Loan,10.83,24,13.03,604,BB,1,2,38.0,0.24,44.28,Own,Delhi NCT,Tier-1,Yes
APP006112,39,Male,Salaried,10.4,7.16,Education Loan,0.51,48,12.29,701,A,9,4,999.0,0.48,53.58,Parental,Madhya Pradesh,Tier-2,No
APP006113,49,Male,Salaried,4.2,12.87,Home Loan,10.59,24,8.71,768,AA,6,4,999.0,0.48,116.15,Parental,Bihar,Tier-3,No
APP006114,37,Female,Salaried,9.8,6.21,Auto Loan,1.53,48,12.75,669,BBB,3,1,68.0,0.12,13.08,Rented,Uttar Pradesh,Tier-3,No
APP006115,40,Male,Salaried,2.4,9.82,Home Loan,18.3,60,10.77,786,AA,8,0,999.0,0.0,74.4,Parental,Delhi NCT,Tier-1,No
APP006116,63,Male,Self-Employed,0.5,18.3,Business Loan,14.25,48,12.83,665,BBB,3,4,999.0,0.48,44.93,Own,Uttar Pradesh,Tier-3,No
APP006117,38,Male,Salaried,,27.49,Gold Loan,11.06,36,8.41,800,AAA,5,2,999.0,0.24,135.37,Rented,Gujarat,Tier-1,No
APP006118,34,Male,Business Owner,5.6,27.26,Personal Loan,6.89,48,10.5,712,A,4,3,21.0,0.36,87.87,Parental,Kerala,Tier-2,No
APP006119,28,Male,Salaried,0.6,6.76,Personal Loan,2.22,60,12.26,728,A,8,0,999.0,0.0,21.47,Rented,Kerala,Tier-2,No
APP006120,48,Male,Salaried,,5.99,Business Loan,6.67,120,11.36,664,BBB,2,2,66.0,0.24,32.39,Parental,Assam,Tier-3,No
APP006121,31,Female,Self-Employed,2.7,15.32,Personal Loan,1.91,60,12.26,665,BBB,9,5,999.0,0.6,115.18,Rented,Maharashtra,Tier-1,No
APP006122,55,Male,Self-Employed,4.1,9.63,Personal Loan,2.07,36,13.54,675,BBB,7,5,7.0,0.6,46.96,Rented,Rajasthan,Tier-2,No
APP006123,57,Male,Salaried,8.1,4.0,Home Loan,4.5,180,11.87,724,A,1,4,999.0,0.48,40.1,Company Provided,Uttar Pradesh,Tier-3,No
APP006124,46,Female,Business Owner,1.5,60.09,Auto Loan,47.24,36,10.71,665,BBB,4,2,96.0,0.24,384.35,Own,Delhi NCT,Tier-1,No
APP006125,27,Male,Self-Employed,2.7,11.91,Auto Loan,7.8,36,10.6,673,BBB,5,0,999.0,0.0,89.25,Parental,Chhattisgarh,Tier-3,No
APP006126,45,Female,Business Owner,6.5,28.71,Home Loan,49.52,24,10.82,608,BB,7,0,86.0,0.0,142.99,Rented,Andhra Pradesh,Tier-2,Yes
APP006127,39,Male,Business Owner,12.5,12.02,Home Loan,16.49,60,9.32,710,A,1,2,108.0,0.24,25.07,Rented,Tamil Nadu,Tier-1,No
APP006128,44,Male,Salaried,1.7,8.87,Personal Loan,2.84,36,7.0,705,A,6,1,999.0,0.12,26.53,Own,Uttar Pradesh,Tier-3,No
APP006129,27,Female,Business Owner,4.9,15.7,Personal Loan,3.69,24,9.09,800,AAA,2,0,999.0,0.0,58.08,Parental,Madhya Pradesh,Tier-2,No
APP006130,50,Male,Business Owner,15.1,12.43,Home Loan,22.5,84,9.02,798,AA,3,5,48.0,0.6,97.79,Own,Telangana,Tier-1,No
APP006131,46,Other,Contract,5.2,5.94,Home Loan,5.91,84,9.3,755,AA,7,2,999.0,0.24,48.16,Rented,Andhra Pradesh,Tier-2,No
APP006132,38,Male,Business Owner,11.2,48.36,Home Loan,41.51,120,10.4,608,BB,5,2,999.0,0.24,376.88,Own,Himachal Pradesh,Tier-3,No
APP006133,45,Male,Business Owner,14.0,17.55,Education Loan,1.24,60,10.11,659,BBB,5,4,1.0,0.48,93.83,Rented,Madhya Pradesh,Tier-2,No
APP006134,32,Male,Salaried,13.2,3.79,Home Loan,6.77,36,13.67,666,BBB,6,3,115.0,0.36,27.28,Own,Gujarat,Tier-1,No
APP006135,47,Male,Salaried,7.1,9.54,Business Loan,13.98,84,9.65,777,AA,6,3,999.0,0.36,49.15,Rented,Delhi NCT,Tier-1,No
APP006136,55,Female,Business Owner,4.0,6.54,Personal Loan,2.13,48,10.29,787,AA,8,2,97.0,0.24,23.36,Own,Haryana,Tier-2,No
APP006137,49,Female,Self-Employed,0.5,6.8,Auto Loan,1.65,48,10.53,713,A,4,4,30.0,0.48,44.04,Own,Odisha,Tier-3,No
APP006138,24,Female,Salaried,1.3,9.57,Education Loan,3.22,36,7.59,591,B,1,5,999.0,0.6,81.53,Parental,Chhattisgarh,Tier-3,Yes
APP006139,32,Male,Salaried,1.5,12.14,Personal Loan,4.41,84,8.69,791,AA,7,4,999.0,0.48,65.79,Own,Assam,Tier-3,No
APP006140,59,Male,Self-Employed,0.5,2.7,Auto Loan,0.65,120,10.2,591,B,3,4,78.0,0.48,17.77,Parental,Punjab,Tier-2,No
APP006141,35,Female,Salaried,0.5,23.19,Auto Loan,13.29,48,10.79,669,BBB,1,5,999.0,0.6,142.86,Own,Andhra Pradesh,Tier-2,No
APP006142,47,Male,Salaried,1.7,6.28,Gold Loan,0.61,36,9.58,759,AA,6,1,999.0,0.12,21.72,Rented,Maharashtra,Tier-1,No
APP006143,42,Female,Salaried,0.5,7.98,Home Loan,14.32,24,7.72,789,AA,3,5,999.0,0.6,50.56,Rented,Karnataka,Tier-1,No
APP006144,60,Female,Self-Employed,0.9,25.17,Personal Loan,11.83,24,11.13,712,A,3,0,90.0,0.0,136.82,Rented,Delhi NCT,Tier-1,No
APP006145,51,Male,Salaried,0.5,23.13,Gold Loan,3.84,36,12.63,677,BBB,7,3,999.0,0.36,128.84,Rented,Delhi NCT,Tier-1,No
APP006146,29,Female,Salaried,2.7,6.42,Personal Loan,1.21,84,12.32,624,BB,5,5,999.0,0.6,37.06,Parental,Kerala,Tier-2,No
APP006147,41,Female,Self-Employed,8.6,19.44,Gold Loan,9.0,180,14.11,649,BB,7,0,999.0,0.0,,Parental,Chhattisgarh,Tier-3,No
APP006148,53,Female,Self-Employed,8.4,11.82,Business Loan,14.65,84,12.49,656,BBB,1,4,999.0,0.48,98.48,Rented,Odisha,Tier-3,No
APP006149,43,Male,Salaried,11.8,38.86,Personal Loan,6.1,48,9.56,613,BB,4,0,999.0,0.0,25.36,Rented,West Bengal,Tier-1,No
APP006150,28,Male,Salaried,6.8,6.23,Home Loan,8.87,60,13.84,712,A,3,0,999.0,0.0,15.23,Own,Andhra Pradesh,Tier-2,No
APP006151,30,Male,Self-Employed,1.4,26.83,Home Loan,29.32,24,15.76,619,BB,8,4,33.0,0.48,123.43,Rented,Tamil Nadu,Tier-1,No
APP006152,22,Male,Self-Employed,6.1,7.85,Home Loan,12.43,84,8.26,632,BB,2,0,999.0,0.0,65.52,Rented,Odisha,Tier-3,No
APP006153,50,Male,Salaried,7.0,5.0,Personal Loan,1.83,60,9.06,579,B,7,0,62.0,0.0,,Own,Karnataka,Tier-1,Yes
APP006154,29,Female,Salaried,3.9,7.64,Education Loan,1.24,48,10.22,752,AA,7,5,999.0,0.6,12.62,Rented,Uttar Pradesh,Tier-3,No
APP006155,25,Female,Business Owner,8.2,5.86,Personal Loan,0.5,84,11.13,688,BBB,9,1,999.0,0.12,24.94,Rented,Maharashtra,Tier-1,No
APP006156,56,Male,Contract,0.5,5.41,Personal Loan,2.69,84,9.43,710,A,8,0,999.0,0.0,56.28,Own,Kerala,Tier-2,No
APP006157,24,Male,Salaried,4.5,7.57,Home Loan,7.4,120,9.14,713,A,3,1,999.0,0.12,36.75,Parental,Delhi NCT,Tier-1,No
APP006158,61,Female,Salaried,3.3,7.85,Auto Loan,2.74,60,7.71,653,BBB,5,2,52.0,0.24,9.03,Own,Telangana,Tier-1,No
APP006159,28,Male,Salaried,8.2,14.94,Personal Loan,7.45,120,10.31,623,BB,5,3,75.0,0.36,72.99,Parental,Tamil Nadu,Tier-1,No
APP006160,48,Female,Salaried,0.7,14.18,Business Loan,15.09,60,7.72,832,AAA,5,0,82.0,0.0,,Rented,Tamil Nadu,Tier-1,No
APP006161,22,Female,Salaried,1.2,8.85,Personal Loan,2.21,84,12.9,671,BBB,5,2,76.0,0.24,28.86,Own,Andhra Pradesh,Tier-2,No
APP006162,48,Female,Salaried,4.1,3.47,Education Loan,0.5,24,11.36,653,BBB,9,2,20.0,0.24,21.44,Rented,Karnataka,Tier-1,No
APP006163,37,Other,Self-Employed,14.7,3.35,Business Loan,1.99,48,9.69,900,AAA,7,4,999.0,0.48,15.66,Parental,Telangana,Tier-1,No
APP006164,59,Female,Salaried,0.5,6.74,Home Loan,12.37,36,10.44,652,BBB,8,2,999.0,0.24,36.43,Own,Gujarat,Tier-1,No
APP006165,28,Male,Business Owner,6.8,9.12,Home Loan,12.62,24,10.95,687,BBB,1,1,6.0,0.12,63.05,Rented,West Bengal,Tier-1,No
APP006166,44,Male,Self-Employed,,7.82,Home Loan,13.95,60,9.21,637,BB,8,3,57.0,0.36,35.48,Rented,Jharkhand,Tier-3,No
APP006167,62,Male,Self-Employed,,26.43,Personal Loan,9.09,24,13.63,786,AA,9,0,49.0,0.0,143.64,Rented,Tamil Nadu,Tier-1,No
APP006168,32,Male,Contract,2.5,6.46,Home Loan,9.64,36,13.83,657,BBB,2,4,63.0,0.48,39.81,Own,Tamil Nadu,Tier-1,No
APP006169,63,Female,Self-Employed,4.4,6.73,Personal Loan,1.38,60,12.27,730,A,6,0,55.0,0.0,43.18,Own,Kerala,Tier-2,No
APP006170,54,Male,Contract,8.8,9.01,Home Loan,16.9,60,10.64,764,AA,4,0,999.0,0.0,24.4,Rented,Punjab,Tier-2,No
APP006171,57,Female,Salaried,5.0,6.78,Personal Loan,1.3,36,14.71,736,A,6,2,999.0,0.24,52.81,Parental,Haryana,Tier-2,No
APP006172,58,Male,Salaried,3.4,12.53,Home Loan,20.79,24,12.26,619,BB,1,2,24.0,0.24,38.14,Parental,Rajasthan,Tier-2,No
APP006173,62,Male,Salaried,1.7,10.33,Personal Loan,4.34,84,13.05,768,AA,2,3,999.0,0.36,54.87,Own,Maharashtra,Tier-1,No
APP006174,38,Female,Salaried,1.7,25.02,Gold Loan,7.24,84,8.4,729,A,4,2,999.0,0.24,22.21,Rented,Himachal Pradesh,Tier-3,Yes
APP006175,56,Male,Salaried,7.4,7.69,Auto Loan,1.86,36,8.25,702,A,1,3,999.0,0.36,35.24,Own,Telangana,Tier-1,No
APP006176,26,Female,Self-Employed,0.6,31.32,Personal Loan,15.29,84,12.45,713,A,7,5,999.0,0.6,156.42,Parental,Telangana,Tier-1,No
APP006177,53,Female,Salaried,0.8,13.25,Business Loan,7.32,36,10.47,587,B,8,2,999.0,0.24,40.39,Own,Haryana,Tier-2,Yes
APP006178,24,Male,Self-Employed,6.4,14.5,Home Loan,19.43,60,10.93,848,AAA,6,4,28.0,0.48,68.7,Own,Uttar Pradesh,Tier-3,No
APP006179,56,Male,Salaried,16.2,3.02,Home Loan,5.11,84,7.0,808,AAA,4,4,999.0,0.48,13.62,Own,Kerala,Tier-2,No
APP006180,35,Male,Self-Employed,0.6,3.34,Gold Loan,1.08,48,8.47,791,AA,7,3,76.0,0.36,32.53,Own,West Bengal,Tier-1,No
